
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 5 player2
player1 0 - 5 player2
player1 0 - 5 player2
player1 0 - 6 player2
player1 0 - 6 player2
player1 0 - 7 player2
player1 0 - 7 player2
player1 0 - 7 player2
player1 0 - 7 player2
player1 0 - 7 player2
player1 0 - 7 player2
player1 0 - 8 player2
player1 0 - 9 player2
player1 0 - 10 player2
player1 0 - 10 player2
player1 0 - 11 player2
player1 0 - 11 player2
player1 0 - 11 player2
player1 0 - 12 player2
player1 0 - 12 player2
player1 0 - 13 player2
player1 0 - 14 player2
player1 0 - 15 player2
player1 0 - 15 player2
player1 0 - 16 player2
player1 0 - 17 player2
player1 0 - 17 player2
player1 0 - 17 player2
player1 0 - 17 player2
player1 0 - 18 player2
player1 0 - 18 player2
player1 0 - 18 player2
player1 0 - 19 player2
player1 0 - 19 player2
player1 0 - 19 player2
player1 0 - 19 player2
player1 0 - 20 player2
player1 0 - 20 player2
player1 0 - 20 player2
player1 0 - 20 player2
player1 0 - 21 player2
player1 0 - 22 player2
player1 0 - 22 player2
player1 0 - 22 player2
player1 0 - 22 player2
player1 0 - 23 player2
player1 0 - 24 player2
player1 0 - 24 player2
player1 0 - 25 player2
player1 0 - 26 player2
player1 0 - 26 player2
player1 0 - 26 player2
player1 0 - 26 player2
player1 0 - 27 player2
player1 0 - 28 player2
player1 0 - 28 player2
player1 0 - 28 player2
player1 0 - 28 player2
player1 0 - 29 player2
player1 0 - 29 player2
player1 0 - 29 player2
player1 0 - 30 player2
player1 0 - 30 player2
player1 0 - 31 player2
player1 0 - 32 player2
player1 0 - 32 player2
player1 0 - 32 player2
player1 0 - 32 player2
player1 0 - 33 player2
player1 0 - 34 player2
player1 0 - 34 player2
player1 0 - 34 player2
player1 0 - 34 player2
player1 0 - 35 player2
player1 0 - 35 player2
player1 0 - 35 player2
player1 0 - 36 player2
player1 0 - 36 player2
player1 0 - 37 player2
player1 0 - 38 player2
player1 0 - 38 player2
player1 0 - 38 player2
player1 0 - 38 player2
player1 0 - 39 player2
player1 0 - 39 player2
player1 0 - 39 player2
player1 0 - 40 player2
player1 0 - 40 player2
player1 0 - 41 player2
player1 0 - 41 player2
player1 0 - 41 player2
player1 0 - 42 player2
player1 0 - 42 player2
player1 0 - 43 player2
player1 0 - 43 player2
player1 0 - 43 player2
player1 0 - 44 player2
player1 0 - 44 player2
player1 0 - 45 player2
player1 0 - 46 player2
player1 0 - 47 player2
player1 0 - 47 player2
player1 0 - 48 player2
player1 0 - 49 player2
player1 0 - 49 player2
player1 0 - 49 player2
player1 0 - 49 player2
player1 0 - 50 player2
player1 0 - 50 player2
player1 0 - 50 player2
player1 0 - 51 player2
player1 0 - 51 player2
player1 0 - 52 player2
player1 0 - 53 player2
player1 0 - 54 player2
player1 0 - 54 player2
player1 0 - 54 player2
player1 0 - 54 player2
player1 0 - 55 player2
player1 0 - 55 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 4 player2
player1 0 - 5 player2
player1 0 - 5 player2
player1 0 - 5 player2
player1 0 - 5 player2
player1 0 - 6 player2
player1 0 - 6 player2
player1 0 - 6 player2
player1 0 - 6 player2
player1 0 - 6 player2
player1 0 - 6 player2
player1 0 - 6 player2
player1 0 - 6 player2
player1 0 - 7 player2
player1 0 - 7 player2
player1 0 - 7 player2
player1 0 - 7 player2
player1 0 - 7 player2
player1 0 - 7 player2
player1 0 - 7 player2
player1 0 - 7 player2
player1 0 - 7 player2
player1 0 - 7 player2
player1 0 - 7 player2
player1 0 - 7 player2
player1 0 - 7 player2
player1 0 - 7 player2
player1 0 - 7 player2
player1 0 - 7 player2
player1 0 - 7 player2
player1 0 - 7 player2
player1 0 - 8 player2
player1 0 - 8 player2
player1 0 - 8 player2
player1 0 - 8 player2
player1 0 - 8 player2
player1 0 - 8 player2
player1 0 - 9 player2
player1 0 - 9 player2
player1 0 - 9 player2
player1 0 - 10 player2
player1 0 - 10 player2
player1 0 - 10 player2
player1 0 - 10 player2
player1 0 - 10 player2
player1 0 - 10 player2
player1 0 - 10 player2
player1 0 - 10 player2
player1 0 - 10 player2
player1 0 - 11 player2
player1 0 - 11 player2
player1 0 - 11 player2
player1 0 - 11 player2
player1 0 - 11 player2
player1 0 - 11 player2
player1 0 - 11 player2
player1 0 - 11 player2
player1 0 - 11 player2
player1 0 - 11 player2
player1 0 - 12 player2
player1 0 - 13 player2
player1 0 - 13 player2
player1 0 - 13 player2
player1 0 - 13 player2
player1 0 - 14 player2
player1 0 - 14 player2
player1 0 - 14 player2
player1 0 - 14 player2
player1 0 - 14 player2
player1 0 - 14 player2
player1 0 - 15 player2
player1 0 - 15 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 5 player2
player1 0 - 5 player2
player1 0 - 5 player2
player1 0 - 5 player2
player1 0 - 5 player2
player1 0 - 5 player2
player1 0 - 6 player2
player1 0 - 6 player2
player1 0 - 7 player2
player1 0 - 8 player2
player1 0 - 8 player2
player1 0 - 8 player2
player1 0 - 8 player2
player1 0 - 8 player2
player1 0 - 8 player2
player1 0 - 8 player2
player1 0 - 8 player2
player1 0 - 8 player2
player1 0 - 8 player2
player1 0 - 8 player2
player1 0 - 8 player2
player1 0 - 8 player2
player1 0 - 9 player2
player1 0 - 9 player2
player1 0 - 9 player2
player1 0 - 9 player2
player1 0 - 9 player2
player1 0 - 9 player2
player1 0 - 10 player2
player1 0 - 10 player2
player1 0 - 10 player2
player1 0 - 10 player2
player1 0 - 10 player2
player1 0 - 10 player2
player1 0 - 10 player2
player1 0 - 10 player2
player1 0 - 11 player2
player1 0 - 11 player2
player1 0 - 12 player2
player1 0 - 12 player2
player1 0 - 12 player2
player1 0 - 13 player2
player1 0 - 13 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 3 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 4 player2
player1 0 - 5 player2
player1 0 - 5 player2
player1 0 - 5 player2
player1 0 - 5 player2
player1 0 - 5 player2
player1 0 - 5 player2
player1 0 - 5 player2
player1 0 - 5 player2
player1 0 - 5 player2
player1 0 - 5 player2
player1 0 - 5 player2
player1 0 - 5 player2
player1 0 - 5 player2
player1 0 - 5 player2
player1 0 - 5 player2
player1 0 - 5 player2
player1 0 - 5 player2
player1 0 - 5 player2
player1 0 - 6 player2
player1 0 - 6 player2
player1 0 - 6 player2
player1 0 - 6 player2
player1 0 - 6 player2
player1 0 - 6 player2
player1 0 - 7 player2
player1 0 - 8 player2
player1 0 - 8 player2
player1 0 - 8 player2
player1 0 - 8 player2
player1 0 - 8 player2
player1 0 - 8 player2
player1 0 - 8 player2
player1 0 - 8 player2
player1 0 - 8 player2
player1 0 - 8 player2
player1 0 - 8 player2
player1 0 - 9 player2
player1 0 - 9 player2
player1 0 - 9 player2
player1 0 - 9 player2
player1 0 - 9 player2
player1 0 - 9 player2
player1 0 - 9 player2
player1 0 - 9 player2
player1 0 - 10 player2
player1 0 - 10 player2
player1 0 - 10 player2
player1 0 - 10 player2
player1 0 - 11 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 1 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 0 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 1 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
player1 0 - 2 player2
